Prompt_ID;Metric;Method;Source_0;Source_1;Source_2;Source_3;Source_4;Target_Index;User Prompt;Focus Topic;Journey Phase;Persona;Target_Score;Other_Score;Comp_1_Score;Comp_2_Score;Comp_3_Score;Comp_4_Score
300;Chat Cite;Average Baseline;1.0;0.5;1.0;1.0;1.0;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;1.0;0.875;1.0;0.5;1.0;1.0
300;GEval Overall;Average Baseline;3.892257142857143;3.1635214285714284;3.1087;3.2330571428571426;3.2822428571428572;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;3.1087;3.392769642857143;3.892257142857143;3.1635214285714284;3.2330571428571426;3.2822428571428572
300;Length Ratio;Average Baseline;0.3064;0.21895;0.55925;0.3187;0.10735;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;0.55925;0.23785;0.3064;0.21895;0.3187;0.10735
300;Perplexity;Average Baseline;-9.6031;-15.157;-14.4471;-9.3954;-10.999;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;-14.4471;-11.288625;-9.6031;-15.157;-9.3954;-10.999
300;Position Adjusted Sentence Count;Average Baseline;3.41455;0.1048;0.2711;0.6043499999999999;0.9898;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;0.2711;1.278375;3.41455;0.1048;0.6043499999999999;0.9898
300;Position Adjusted Wordcount;Average Baseline;0.623207506145816;0.01615;0.0575502863105896;0.1118738854706077;0.19121832207298664;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;0.0575502863105896;0.23561242842235258;0.623207506145816;0.01615;0.1118738854706077;0.19121832207298664
300;ROUGE-L Recall;Average Baseline;0.0985;0.0561;0.0997;0.0702;0.03585;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;0.0997;0.06516250000000001;0.0985;0.0561;0.0702;0.03585
300;RVS Sentiment;Average Baseline;18.8038;1.869;3.0048;3.6333;8.60905;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;3.0048;8.2287875;18.8038;1.869;3.6333;8.60905
300;Sentence Cite;Average Baseline;6.0;0.5;1.0;2.0;3.5;2;We're exploring the benefits of B2B-OEM Solutions for our organization, but I'm not sure how they can be integrated with our existing infrastructure. What are the key considerations to keep in mind when implementing this technology?;B2B-OEM Solutions;Post-Purchase Use;End User;1.0;3.0;6.0;0.5;2.0;3.5
301;Absolute Wordcount;Average Baseline;0.2;0.2;0.2;0.2;0.2;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.2;0.2;0.2;0.2;0.2;0.2
301;BLEU Score;Average Baseline;0.0;0.0;0.0;0.0;0.0;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.0;0.0;0.0;0.0;0.0;0.0
301;Chat Cite;Average Baseline;0.0;0.0;0.0;0.0;0.0;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.0;0.0;0.0;0.0;0.0;0.0
301;GEval Overall;Average Baseline;2.978542857142857;3.1401071428571425;3.09735;3.056292857142857;3.006892857142857;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);3.006892857142857;3.0680732142857146;2.978542857142857;3.1401071428571425;3.09735;3.056292857142857
301;Length Ratio;Average Baseline;0.3709;0.1286;0.4063;0.36195;0.06585;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.06585;0.3169375;0.3709;0.1286;0.4063;0.36195
301;Perplexity;Average Baseline;-14.5982;-6.0739;-7.6205;-13.8119;-3.8395;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);-3.8395;-10.526125;-14.5982;-6.0739;-7.6205;-13.8119
301;Position Adjusted Sentence Count;Average Baseline;0.0;0.0;0.0;0.0;0.0;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.0;0.0;0.0;0.0;0.0;0.0
301;Position Adjusted Wordcount;Average Baseline;0.2;0.2;0.2;0.2;0.2;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.2;0.2;0.2;0.2;0.2;0.2
301;ROUGE-L Recall;Average Baseline;0.054650000000000004;0.02725;0.06445000000000001;0.052;0.019549999999999998;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.019549999999999998;0.04958750000000001;0.054650000000000004;0.02725;0.06445000000000001;0.052
301;RVS Sentiment;Average Baseline;0.0;0.0;0.0;0.0;0.0;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.0;0.0;0.0;0.0;0.0;0.0
301;Sentence Cite;Average Baseline;0.0;0.0;0.0;0.0;0.0;4;Can someone provide an analysis of our Hyperconverged Infrastructure (HCI) solution's performance over the past quarter, taking into account its compliance with regulations such as NIS2 and GDPR?;Hyperconverged Infrastructure (HCI);Post-Decision Info Search;Business Decision Maker (BDM);0.0;0.0;0.0;0.0;0.0;0.0
302;Absolute Wordcount;Average Baseline;0.4131722222222222;0.26113333333333333;0.10518611111111109;0.0278;0.19270833333333334;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.0278;0.24305;0.4131722222222222;0.26113333333333333;0.10518611111111109;0.19270833333333334
302;BLEU Score;Average Baseline;0.00245;0.0029000000000000002;5e-05;0.0;0.00225;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.0;0.0019125;0.00245;0.0029000000000000002;5e-05;0.00225
302;Chat Cite;Average Baseline;1.0;1.0;1.0;0.5;0.5;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.5;0.875;1.0;1.0;1.0;0.5
302;GEval Overall;Average Baseline;3.739385714285714;3.6211785714285716;3.39595;3.345071428571429;3.4772;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);3.345071428571429;3.5584285714285713;3.739385714285714;3.6211785714285716;3.39595;3.4772
302;Length Ratio;Average Baseline;0.255;0.23120000000000002;0.1039;0.56005;0.2874;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.56005;0.21937500000000001;0.255;0.23120000000000002;0.1039;0.2874
302;Perplexity;Average Baseline;-12.8974;-11.2322;-5.9291;-11.0971;-8.7728;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);-11.0971;-9.707875;-12.8974;-11.2322;-5.9291;-8.7728
302;Position Adjusted Sentence Count;Average Baseline;1.88585;0.9657;0.4082;0.1097;1.02005;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.1097;1.06995;1.88585;0.9657;0.4082;1.02005
302;Position Adjusted Wordcount;Average Baseline;0.4407553480259714;0.2654741870704491;0.08967042856227615;0.01875;0.1853500363413034;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.01875;0.2453125;0.4407553480259714;0.2654741870704491;0.08967042856227615;0.1853500363413034
302;ROUGE-L Recall;Average Baseline;0.06785000000000001;0.06785;0.039400000000000004;0.11015;0.07694999999999999;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.11015;0.0630125;0.06785000000000001;0.06785;0.039400000000000004;0.07694999999999999
302;RVS Sentiment;Average Baseline;8.2668;-3.6062;4.65015;0.3904;12.91235;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.3904;5.555775000000001;8.2668;-3.6062;4.65015;12.91235
302;Sentence Cite;Average Baseline;4.5;2.5;1.5;0.5;2.5;3;We're considering implementing High-Performance Computing (HPC) solutions to boost our research capabilities. What are the key advantages and disadvantages of this technology, and how can we optimize its performance?;High-Performance Computing (HPC);Desire;Subject Matter Expert (SME);0.5;2.75;4.5;2.5;1.5;2.5
303;Absolute Wordcount;Average Baseline;0.7481897959183674;0.0;0.14721836734693874;0.0357142857142857;0.06887755102040816;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.06887755102040816;0.23278061224489796;0.7481897959183674;0.0;0.14721836734693874;0.0357142857142857
303;BLEU Score;Average Baseline;0.0;0.0;0.0;0.00035;0.00015;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.00015;8.75e-05;0.0;0.0;0.0;0.00035
303;Chat Cite;Average Baseline;1.0;0.0;1.0;0.5;0.5;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.5;0.625;1.0;0.0;1.0;0.5
303;GEval Overall;Average Baseline;3.97255;3.37045;3.364314285714286;3.1782071428571426;3.2985214285714286;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);3.2985214285714286;3.4713803571428574;3.97255;3.37045;3.364314285714286;3.1782071428571426
303;Length Ratio;Average Baseline;0.10665;0.8571500000000001;0.2775;0.17495;0.13775;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.13775;0.3540625;0.10665;0.8571500000000001;0.2775;0.17495
303;Perplexity;Average Baseline;-15.7587;-5.4373;-17.1703;-16.0281;-14.4035;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);-14.4035;-13.5986;-15.7587;-5.4373;-17.1703;-16.0281
303;Position Adjusted Sentence Count;Average Baseline;4.7052;0.0;0.7872;0.3228;0.4869;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.4869;1.4538;4.7052;0.0;0.7872;0.3228
303;Position Adjusted Wordcount;Average Baseline;0.7788266448741012;0.0;0.1255013378534438;0.03912576376420395;0.05654625350825095;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.05654625350825095;0.23586343662293724;0.7788266448741012;0.0;0.1255013378534438;0.03912576376420395
303;ROUGE-L Recall;Average Baseline;0.03735;0.1789;0.06709999999999999;0.04435;0.0414;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.0414;0.081925;0.03735;0.1789;0.06709999999999999;0.04435
303;RVS Sentiment;Average Baseline;32.6999;0.0;8.61285;2.93135;0.89995;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);0.89995;11.061025;32.6999;0.0;8.61285;2.93135
303;Sentence Cite;Average Baseline;7.5;0.0;1.5;0.5;1.0;4;Can't we just get some clarity on how IoT can benefit our organization?;Internet of Things (IoT);Awareness;IT Decision Maker (ITDM);1.0;2.375;7.5;0.0;1.5;0.5
304;Absolute Wordcount;Average Baseline;0.19227894736842105;0.18041666666666667;0.3307850877192982;0.11669473684210524;0.17982456140350875;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);0.19227894736842105;0.20193026315789472;0.18041666666666667;0.3307850877192982;0.11669473684210524;0.17982456140350875
304;BLEU Score;Average Baseline;0.00635;0.0;0.00355;0.0;0.0;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);0.00635;0.0008875;0.0;0.00355;0.0;0.0
304;Chat Cite;Average Baseline;1.0;1.0;1.0;1.0;0.5;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);1.0;0.875;1.0;1.0;1.0;0.5
304;GEval Overall;Average Baseline;3.531492857142857;3.4265928571428566;3.464085714285714;3.358642857142857;3.3260214285714285;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);3.531492857142857;3.3938357142857143;3.4265928571428566;3.464085714285714;3.358642857142857;3.3260214285714285
304;Length Ratio;Average Baseline;0.5835999999999999;0.39435;0.3437;0.1935;0.1619;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);0.5835999999999999;0.2733625;0.39435;0.3437;0.1935;0.1619
304;Perplexity;Average Baseline;-20.2575;-8.3305;-9.8063;-18.3989;-3.0188;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);-20.2575;-9.888625000000001;-8.3305;-9.8063;-18.3989;-3.0188
304;Position Adjusted Sentence Count;Average Baseline;1.6773;1.46345;1.90905;0.5874;0.67575;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);1.6773;1.1589125;1.46345;1.90905;0.5874;0.67575
304;Position Adjusted Wordcount;Average Baseline;0.2640190288174554;0.1963738212393745;0.28722821259215375;0.0939074227552174;0.15852151459579886;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);0.2640190288174554;0.18400774279563611;0.1963738212393745;0.28722821259215375;0.0939074227552174;0.15852151459579886
304;ROUGE-L Recall;Average Baseline;0.09355;0.08415;0.0926;0.0436;0.0409;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);0.09355;0.0653125;0.08415;0.0926;0.0436;0.0409
304;RVS Sentiment;Average Baseline;11.0502;6.49325;13.563600000000001;5.30735;12.10585;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);11.0502;9.3675125;6.49325;13.563600000000001;5.30735;12.10585
304;Sentence Cite;Average Baseline;2.0;2.5;4.5;1.5;2.0;0;Our data center is bursting at the seams, and I need a solution that can scale with us. What are my options for Server Management?;Server Management;Interest;Business Decision Maker (BDM);2.0;2.625;2.5;4.5;1.5;2.0
305;Absolute Wordcount;Average Baseline;0.39509347826086955;0.0;0.18372608695652176;0.0;0.4211804347826087;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;0.25;0.39509347826086955;0.18372608695652176;0.0;0.4211804347826087
305;BLEU Score;Average Baseline;0.00085;0.0;0.0009000000000000001;0.0;0.0;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;0.0004375;0.00085;0.0009000000000000001;0.0;0.0
305;Chat Cite;Average Baseline;1.0;0.0;1.0;0.0;1.0;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;0.75;1.0;1.0;0.0;1.0
305;GEval Overall;Average Baseline;3.591264285714286;3.2873071428571428;3.427657142857143;3.164642857142857;3.5454785714285713;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;3.2873071428571428;3.4322607142857144;3.591264285714286;3.427657142857143;3.164642857142857;3.5454785714285713
305;Length Ratio;Average Baseline;0.2682;0.20425;0.1839;0.3294;0.07815;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.20425;0.2149125;0.2682;0.1839;0.3294;0.07815
305;Perplexity;Average Baseline;-10.698;-10.3922;-10.4015;-13.2425;-5.7101;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;-10.3922;-10.013025;-10.698;-10.4015;-13.2425;-5.7101
305;Position Adjusted Sentence Count;Average Baseline;2.5735;0.0;0.6817;0.0;2.16345;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;1.3546624999999999;2.5735;0.6817;0.0;2.16345
305;Position Adjusted Wordcount;Average Baseline;0.4470918425395237;0.0;0.14638924005844295;0.0;0.4065189174020333;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;0.25;0.4470918425395237;0.14638924005844295;0.0;0.4065189174020333
305;ROUGE-L Recall;Average Baseline;0.07400000000000001;0.049350000000000005;0.0607;0.0698;0.036199999999999996;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.049350000000000005;0.06017499999999999;0.07400000000000001;0.0607;0.0698;0.036199999999999996
305;RVS Sentiment;Average Baseline;9.85935;0.0;2.26335;0.0;0.4126500000000002;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;3.1338375000000003;9.85935;2.26335;0.0;0.4126500000000002
305;Sentence Cite;Average Baseline;4.0;0.0;1.5;0.0;4.0;1;We're struggling to keep up with security threats and compliance regulations. Can someone provide expert guidance on Security/Risk/Compliance Services?;Security/Risk/Compliance Services;Desire;End User;0.0;2.375;4.0;1.5;0.0;4.0
306;Absolute Wordcount;Average Baseline;0.30655;0.0;0.02;0.4685;0.20495000000000002;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;0.25;0.30655;0.02;0.4685;0.20495000000000002
306;BLEU Score;Average Baseline;0.0;0.0;0.0;5e-05;0.0009;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;0.0002375;0.0;0.0;5e-05;0.0009
306;Chat Cite;Average Baseline;1.0;0.0;0.5;1.0;1.0;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;0.875;1.0;0.5;1.0;1.0
306;GEval Overall;Average Baseline;3.4817500000000003;3.1827500000000004;3.002557142857143;3.742392857142857;3.4097785714285713;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;3.1827500000000004;3.409119642857143;3.4817500000000003;3.002557142857143;3.742392857142857;3.4097785714285713
306;Length Ratio;Average Baseline;0.2914;0.39315;0.30055;0.12825;0.2523;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.39315;0.243125;0.2914;0.30055;0.12825;0.2523
306;Perplexity;Average Baseline;-17.5532;-24.0676;-12.1466;-6.5677;-4.0406;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;-24.0676;-10.077025;-17.5532;-12.1466;-6.5677;-4.0406
306;Position Adjusted Sentence Count;Average Baseline;2.06015;0.0;0.30995;2.8072;1.75235;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;1.7324125;2.06015;0.30995;2.8072;1.75235
306;Position Adjusted Wordcount;Average Baseline;0.3045837493168442;0.0;0.0195256575227469;0.4860896987184232;0.1898008944419857;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;0.25;0.3045837493168442;0.0195256575227469;0.4860896987184232;0.1898008944419857
306;ROUGE-L Recall;Average Baseline;0.06670000000000001;0.05785;0.05975;0.043550000000000005;0.06335;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.05785;0.0583375;0.06670000000000001;0.05975;0.043550000000000005;0.06335
306;RVS Sentiment;Average Baseline;14.71715;0.0;0.31735;15.6247;9.798449999999999;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;10.1144125;14.71715;0.31735;15.6247;9.798449999999999
306;Sentence Cite;Average Baseline;4.0;0.0;0.5;5.0;3.5;1;I'm trying to convince our leadership that we need a robust Server Management solution, but I just can't seem to get the numbers to add up. How do I make the case for it?;Server Management;Desire;External Consultant;0.0;3.25;4.0;0.5;5.0;3.5
307;Absolute Wordcount;Average Baseline;0.5693587912087912;0.15164835164835166;0.0;0.1404532967032967;0.1385395604395604;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.1404532967032967;0.2148866758241758;0.5693587912087912;0.15164835164835166;0.0;0.1385395604395604
307;BLEU Score;Average Baseline;0.047;0.0011;0.0186;0.0;0.0;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.0;0.016675;0.047;0.0011;0.0186;0.0
307;Chat Cite;Average Baseline;1.0;1.0;0.0;1.0;1.0;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);1.0;0.75;1.0;1.0;0.0;1.0
307;GEval Overall;Average Baseline;3.8098928571428567;3.3260214285714285;3.0797714285714286;3.1157714285714286;3.2199428571428568;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);3.1157714285714286;3.3589071428571424;3.8098928571428567;3.3260214285714285;3.0797714285714286;3.2199428571428568
307;Length Ratio;Average Baseline;0.54295;0.2492;0.526;0.2529;0.5859;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.2529;0.4760125;0.54295;0.2492;0.526;0.5859
307;Perplexity;Average Baseline;-6.3088;-5.612;-6.1687;-23.324;-16.2896;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);-23.324;-8.594775;-6.3088;-5.612;-6.1687;-16.2896
307;Position Adjusted Sentence Count;Average Baseline;4.0944;0.71235;0.0;0.4068;0.4124;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.4068;1.3047875000000002;4.0944;0.71235;0.0;0.4124
307;Position Adjusted Wordcount;Average Baseline;0.6698764272667862;0.12652940403244875;0.0;0.10303977188308171;0.1006043968176833;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.10303977188308171;0.22425255702922955;0.6698764272667862;0.12652940403244875;0.0;0.1006043968176833
307;ROUGE-L Recall;Average Baseline;0.18824999999999997;0.06185;0.16610000000000003;0.054;0.0902;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.054;0.1266;0.18824999999999997;0.06185;0.16610000000000003;0.0902
307;RVS Sentiment;Average Baseline;19.917450000000002;6.9193;0.0;0.60465;2.92765;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);0.60465;7.4411;19.917450000000002;6.9193;0.0;2.92765
307;Sentence Cite;Average Baseline;6.0;1.5;0.0;1.0;1.0;3;We're in the midst of a major IT overhaul, and I'm worried that our current Server Management setup will hold us back. What are the key considerations for upgrading?;Server Management;Interest;IT Decision Maker (ITDM);1.0;2.125;6.0;1.5;0.0;1.0
